,Conditions,Drug,Smiles,Phases,Disease
4047,Deep Endometriosis|Pelvic Pain,Gestrinone,CCC12C=CC3=C4CCC(=O)C=C4CCC3C1CCC2(C#C)O,PHASE2,nervous_system_disease
4048,Glioblastoma|Brain Cancer,Flucytosine,C1=NC(=O)NC(=C1F)N,PHASE1|PHASE2,nervous_system_disease
4049,Refractory Primary Central Nervous System Lymphoma|Primary CNS Lymphoma,Tirabrutinib,CC#CC(=O)N1CCC(C1)N2C3=NC=NC(=C3N(C2=O)C4=CC=C(C=C4)OC5=CC=CC=C5)N,PHASE2,nervous_system_disease
4050,Amyotrophic Lateral Sclerosis,Nitrofural,C1=C(OC(=C1)[N+](=O)[O-])C=NNC(=O)N,PHASE2,nervous_system_disease
4051,Amyotrophic Lateral Sclerosis,Nitrofurazone,C1=C(OC(=C1)[N+](=O)[O-])C=NNC(=O)N,PHASE2,nervous_system_disease
4052,Embolic Stroke,Enoxaparin,CC(=O)NC1C(C(C(OC1O)COS(=O)(=O)O)OC2C(C(C(C(O2)C(=O)O)OC3C(C(C(C(O3)CO)OC4C(C(C(C(O4)C(=O)O)O)O)OS(=O)(=O)O)OS(=O)(=O)O)NS(=O)(=O)O)O)OS(=O)(=O)O)O,PHASE2,nervous_system_disease
4053,Gastroparesis,Camicinal,CC1CN(CCN1)CC2=CC=C(C=C2)CC(=O)N3CCC(CC3)NC4=CC(=CC=C4)F,PHASE2,nervous_system_disease
4054,Brain Tumors|Nervous System Tumors|Cognition Disorders|Fatigue,Armodafinil,C1=CC=C(C=C1)C(C2=CC=CC=C2)S(=O)CC(=O)N,PHASE2,nervous_system_disease
4055,Williams Beuren Syndrome,Minoxidil,C1CCN(CC1)C2=NC(=N)N(C(=C2)N)O,PHASE2,nervous_system_disease
4056,Sleep Initiation and Maintenance Disorders,Eplivanserin,CN(C)CCON=C(C=CC1=CC=C(C=C1)O)C2=CC=CC=C2F,PHASE1,nervous_system_disease
4057,Amyotrophic Lateral Sclerosis,Zilucoplan,CCCCCCCCCCCCCCCC(=O)NC(CCC(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCC(=O)NCCCCC(C(=O)O)NC(=O)C(C1CCCCC1)NC(=O)C2CCCN2C(=O)C(CC3=CC=C(C=C3)O)NC(=O)C(CCC(=O)O)NC(=O)C(CC4=CNC5=C4C=CC=N5)NC(=O)C(CC6=CC=C(C=C6)O)NC(=O)C(C(C)(C)C)NC(=O)C(CC(=O)O)N(C)C(=O)C7CC(=O)NCCCCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N7)CC8=CC=CC=C8)CCCNC(=N)N)CCC(=O)O)C(C)C)NC(=O)C)C(=O)O,PHASE2|PHASE3,nervous_system_disease
4058,Vascular Dementia|Subcortical Vascular Dementia,Udenafil,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)NCCC4CCCN4C)OCCC)C,PHASE2,nervous_system_disease
4059,Hypotonia Cystinuria Syndrome|Isolated PREPL Deficiency,Sulfamethoxazole,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,PHASE2,nervous_system_disease
4060,Sarcoma|Synovial Sarcoma|Leiomyosarcoma|Malignant Peripheral Nerve Sheath Tumor,Dacarbazine,CN(C)N=NC1=C(NC=N1)C(=O)N,PHASE2,nervous_system_disease
4061,Endometriosis|Pelvic Pain,Raloxifene,C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O,PHASE2,nervous_system_disease
4062,Attention Deficit Hyperactivity Disorder,Edivoxetine,COC1=C(C=C(C=C1)F)CC(C2CCOCC2)(C3CNCCO3)O,PHASE2|PHASE3,nervous_system_disease
4063,Melanoma,Fludrocortisone,CC12CCC(=O)C=C1CCC3C2(C(CC4(C3CCC4(C(=O)CO)O)C)O)F,PHASE2,nervous_system_disease
4064,Melanoma,Meprednisone,CC1CC2C3CCC4=CC(=O)C=CC4(C3C(=O)CC2(C1(C(=O)CO)O)C)C,PHASE2,nervous_system_disease
4065,Neuropathic Pain,Priralfinamide,CC(C(=O)N)NCC1=CC=C(C=C1)OCC2=CC=CC=C2F,PHASE2,nervous_system_disease
4066,"Inherited Mitochondrial Disease, Including Leigh Syndrome",Cysteamine,C(CS)N,PHASE2,nervous_system_disease
4067,Diabetic Gastroparesis,Promethazine,CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)N(C)C,PHASE2,nervous_system_disease
4068,Head Trauma,Sufentanil,CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCC3=CC=CS3)COC,PHASE2,nervous_system_disease
4069,Metastatic Lung Neuroendocrine Neoplasm|Metastatic Lung Non-Small Cell Carcinoma|Metastatic Lung Small Cell Carcinoma|Metastatic Malignant Neoplasm in the Brain|Stage IV Lung Cancer AJCC v8|Stage IVA Lung Cancer AJCC v8|Stage IVB Lung Cancer AJCC v8,Berzosertib,CC(C)S(=O)(=O)C1=CC=C(C=C1)C2=CN=C(C(=N2)C3=CC(=NO3)C4=CC=C(C=C4)CNC)N,PHASE1,nervous_system_disease
4070,"Gaucher Disease, Type 1|Type 1 Gaucher Disease|Gaucher Disease",Afegostat,C1C(C(C(CN1)O)O)CO,PHASE2,nervous_system_disease
4071,MItochondrial Myopathies,Omaveloxolone,CC1(CCC2(CCC3(C(C2C1)C(=O)C=C4C3(CCC5C4(C=C(C(=O)C5(C)C)C#N)C)C)C)NC(=O)C(C)(F)F)C,PHASE2,nervous_system_disease
4072,Vincristine Induced Neuropathy,Acetylcarnitine,CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,PHASE2,nervous_system_disease
4073,Ischemic Stroke|Post-stroke Cognitive Impairment,Cromolyn,C1=CC2=C(C(=C1)OCC(COC3=CC=CC4=C3C(=O)C=C(O4)C(=O)O)O)C(=O)C=C(O2)C(=O)O,PHASE2,nervous_system_disease
4074,Subarachnoid Hemorrhage|Hypertension,Clevidipine,CCCC(=O)OCOC(=O)C1=C(NC(=C(C1C2=C(C(=CC=C2)Cl)Cl)C(=O)OC)C)C,PHASE2,nervous_system_disease
4075,Dementia With Lewy Bodies,Bosutinib,CN1CCN(CC1)CCCOC2=C(C=C3C(=C2)N=CC(=C3NC4=CC(=C(C=C4Cl)Cl)OC)C#N)OC,PHASE2,nervous_system_disease
4076,Endometriosis|Pelvic Pain,Nafarelin,CC(C)CC(C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NCC(=O)N)NC(=O)C(CC2=CC3=CC=CC=C3C=C2)NC(=O)C(CC4=CC=C(C=C4)O)NC(=O)C(CO)NC(=O)C(CC5=CNC6=CC=CC=C65)NC(=O)C(CC7=CN=CN7)NC(=O)C8CCC(=O)N8,PHASE1|PHASE2,nervous_system_disease
4077,Alzheimer's Disease,Huperzine A,CC=C1C2CC3=C(C1(CC(=C2)C)N)C=CC(=O)N3,PHASE2|PHASE3,nervous_system_disease
4078,Migraine,Tezampanel,C1CC2CNC(CC2CC1CCC3=NNN=N3)C(=O)O,PHASE2,nervous_system_disease
4079,ADHD|Autism|Bipolar I Disorder|Conduct Disorder|Oppositional Defiant Disorder,Brexpiprazole,C1CN(CCN1CCCCOC2=CC3=C(C=C2)C=CC(=O)N3)C4=C5C=CSC5=CC=C4,PHASE1,nervous_system_disease
4080,Alzheimer's Disease,Verubecestat,CC1(CS(=O)(=O)N(C(=N1)N)C)C2=C(C=CC(=C2)NC(=O)C3=NC=C(C=C3)F)F,PHASE2|PHASE3,nervous_system_disease
4081,Medication Overuse Headache|Analgesic Overuse Headache,Frovatriptan,CNC1CCC2=C(C1)C3=C(N2)C=CC(=C3)C(=O)N,PHASE2,nervous_system_disease
4082,Idiopathic Hypersomnia,Pentetrazol,C1CCC2=NN=NN2CC1,PHASE2,nervous_system_disease
4083,Aneurysmal Subarachnoid Hemorrhage,Clazosentan,CC1=CN=C(C=C1)S(=O)(=O)NC2=C(C(=NC(=N2)C3=CC(=NC=C3)C4=NNN=N4)OCCO)OC5=CC=CC=C5OC,PHASE2,nervous_system_disease
4084,"Multiple Sclerosis, Relapsing-Remitting|Multiple Sclerosis",Guanabenz,C1=CC(=C(C(=C1)Cl)C=NN=C(N)N)Cl,PHASE1,nervous_system_disease
4085,Constipation|Fecal Incontinence|Multiple Sclerosis,Bisacodyl,CC(=O)OC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC(=O)C)C3=CC=CC=N3,PHASE2,nervous_system_disease
4086,Brain and Central Nervous System Tumors,Cytochlor,C1C(C(OC1N2C=C(C(=NC2=O)N)Cl)CO)O,PHASE1,nervous_system_disease
4087,Brain and Central Nervous System Tumors,Tetrahydrouridine,C1CN(C(=O)NC1O)C2C(C(C(O2)CO)O)O,PHASE1,nervous_system_disease
4088,Relapsing Remitting Multiple Sclerosis,Flupirtine,CCOC(=O)NC1=C(N=C(C=C1)NCC2=CC=C(C=C2)F)N,PHASE2,nervous_system_disease
4089,ALS,Ranolazine,CC1=C(C(=CC=C1)C)NC(=O)CN2CCN(CC2)CC(COC3=CC=CC=C3OC)O,PHASE2,nervous_system_disease
4090,Multiple Sclerosis,Liothyronine,C1=CC(=C(C=C1OC2=C(C=C(C=C2I)CC(C(=O)O)N)I)I)O,PHASE1,nervous_system_disease
4091,Blepharospasm|Dystonia,Dipraglurant,C1=CC=NC(=C1)C#CCCC2=CN3C=C(C=CC3=N2)F,PHASE2,nervous_system_disease
4092,Brain Cancer,Dexanabinol,CCCCCCC(C)(C)C1=CC(=C2C3CC(=CCC3C(OC2=C1)(C)C)CO)O,PHASE1,nervous_system_disease
4093,Obesity|Diabetes|Obstructive Sleep Apnea,Orlistat,CCCCCCCCCCCC(CC1C(C(=O)O1)CCCCCC)OC(=O)C(CC(C)C)NC=O,PHASE2,nervous_system_disease
4094,Abnormal Uterine Bleeding|Dysmenorrhea,Etonogestrel,CCC12CC(=C)C3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34,PHASE2,nervous_system_disease
4095,Endometriosis,Leuprorelin,CCNC(=O)C1CCCN1C(=O)C(CCCN=C(N)N)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CC2=CC=C(C=C2)O)NC(=O)C(CO)NC(=O)C(CC3=CNC4=CC=CC=C43)NC(=O)C(CC5=CN=CN5)NC(=O)C6CCC(=O)N6,PHASE2,nervous_system_disease
4096,Endometriosis,Leuprolide,CCNC(=O)C1CCCN1C(=O)C(CCCN=C(N)N)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CC2=CC=C(C=C2)O)NC(=O)C(CO)NC(=O)C(CC3=CNC4=CC=CC=C43)NC(=O)C(CC5=CN=CN5)NC(=O)C6CCC(=O)N6,PHASE2,nervous_system_disease
4097,Corneal Abrasions,Proparacaine,CCCOC1=C(C=C(C=C1)C(=O)OCCN(CC)CC)N,PHASE1,nervous_system_disease
4098,"Brain Tumor, Recurrent, Adult",Fluciclovine,C1C(CC1(C(=O)O)N)F,PHASE2,nervous_system_disease
4099,Fibromyalgia,Paroxetine,C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4,PHASE1|PHASE2,nervous_system_disease
4100,Alzheimer Disease,Ketoconazole,CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OCC3COC(O3)(CN4C=CN=C4)C5=C(C=C(C=C5)Cl)Cl,PHASE1,nervous_system_disease
4101,Megalencephaly-capillary Malformation Polymicrogyria Syndrome (MCAP),Alpelisib,CC1=C(SC(=N1)NC(=O)N2CCCC2C(=O)N)C3=CC(=NC=C3)C(C)(C)C(F)(F)F,PHASE2,nervous_system_disease
4102,Autonomic Dysreflexia,Fesoterodine,CC(C)C(=O)OC1=C(C=C(C=C1)CO)C(CCN(C(C)C)C(C)C)C2=CC=CC=C2,PHASE2,nervous_system_disease
4103,Idiopathic Hypersomnia,Serdexmethylphenidate,COC(=O)C(C1CCCCN1C(=O)OC[N+]2=CC=CC(=C2)C(=O)NC(CO)C(=O)[O-])C3=CC=CC=C3,PHASE2,nervous_system_disease
4104,Alzheimer's Disease,Avagacestat,C1=CC(=CC=C1S(=O)(=O)N(CC2=C(C=C(C=C2)C3=NOC=N3)F)C(CCC(F)(F)F)C(=O)N)Cl,PHASE2,nervous_system_disease
4105,Musculoskeletal Pain,Codeine,CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O,PHASE2,nervous_system_disease
4106,Neurogenic Bladder,Methantheline,CC[N+](C)(CC)CCOC(=O)C1C2=CC=CC=C2OC3=CC=CC=C13,PHASE1,nervous_system_disease
4107,Arterial Ischemic Stroke,Afamelanotide,CCCCC(C(=O)NC(CCC(=O)O)C(=O)NC(CC1=CN=CN1)C(=O)NC(CC2=CC=CC=C2)C(=O)NC(CCCNC(=N)N)C(=O)NC(CC3=CNC4=CC=CC=C43)C(=O)NCC(=O)NC(CCCCN)C(=O)N5CCCC5C(=O)NC(C(C)C)C(=O)N)NC(=O)C(CO)NC(=O)C(CC6=CC=C(C=C6)O)NC(=O)C(CO)NC(=O)C,PHASE2,nervous_system_disease
4108,Acute Gout Flare|Gout Attack|Gout Flare|Gouty Arthritis|Gout|Arthritis|Joint Pain,Dapansutrile,CS(=O)(=O)CCC#N,PHASE2|PHASE3,nervous_system_disease
4109,Cognitive Disorders|HIV Infections,Selegiline,CC(CC1=CC=CC=C1)N(C)CC#C,PHASE2,nervous_system_disease
4110,Childhood Cerebral Anaplastic Astrocytoma|Childhood Oligodendroglioma|Childhood Spinal Cord Neoplasm|Recurrent Childhood Brain Stem Glioma|Recurrent Childhood Ependymoma|Recurrent Childhood Medulloblastoma,Fludeoxyglucose,C(C(C(C(C(C=O)F)O)O)O)O,PHASE2,nervous_system_disease
4111,Vascular Cognitive Impairment no Dementia,Butylphthalide,CCCCC1C2=CC=CC=C2C(=O)O1,PHASE2|PHASE3,nervous_system_disease
4112,Eye Injuries,Anecortave,CC12CCC(=O)C=C1CCC3C2=CCC4(C3CCC4(C(=O)CO)O)C,PHASE2,nervous_system_disease
4113,Migraine,Levonorgestrel,CCC12CCC3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34,PHASE2,nervous_system_disease
4114,Neuromyelitis Optica Spectrum Disorder Relapse,Ruxolitinib,C1CCC(C1)C(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,PHASE1|PHASE2,nervous_system_disease
4115,Epilepsy Intractable,Clioquinol,C1=CC2=C(C(=C(C=C2Cl)I)O)N=C1,PHASE2,nervous_system_disease
4116,Hepatitis C|Chronic Pain,Alisporivir,CCC1C(=O)N(C(C(=O)N(C(C(=O)NC(C(=O)N(C(C(=O)NC(C(=O)NC(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N1)C(C(C)CC=CC)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)C(C)C)CC)C)C,PHASE2,nervous_system_disease
4117,Carotid Artery Diseases|Atherosclerosis,Valsartan,CCCCC(=O)N(CC1=CC=C(C=C1)C2=CC=CC=C2C3=NNN=N3)C(C(C)C)C(=O)O,PHASE2,nervous_system_disease
4118,Brain Diseases|Spinal Cord Diseases,Gadobutrol,C1CN(CCN(CCN(CCN1CC(=O)[O-])CC(=O)[O-])C(CO)C(CO)O)CC(=O)[O-].[Gd+3],PHASE2,nervous_system_disease
4119,Recurrent High Grade Meningioma,Trabectedin,CC1=CC2=C(C3C4C5C6=C(C(=C7C(=C6C(N4C(C(C2)N3C)O)COC(=O)C8(CS5)C9=CC(=C(C=C9CCN8)O)OC)OCO7)C)OC(=O)C)C(=C1OC)O,PHASE2,nervous_system_disease
4120,Tinnitus,Vestipitant,CC1=C(C=CC(=C1)F)C2CNCCN2C(=O)N(C)C(C)C3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F,PHASE2,nervous_system_disease
4121,Encephalopathy|HIV Infections|Radiculitis,Foscarnet,C(=O)(O)P(=O)(O)O,PHASE1,nervous_system_disease
4122,Encephalopathy|HIV Infections|Radiculitis,Ganciclovir,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,PHASE1,nervous_system_disease
4123,Primary Mitochondrial Disease,Elamipretide,CC1=CC(=CC(=C1CC(C(=O)NC(CCCCN)C(=O)NC(CC2=CC=CC=C2)C(=O)N)NC(=O)C(CCCN=C(N)N)N)C)O,PHASE2,nervous_system_disease
4124,Mental Disorder Diagnosed in Childhood|Obsessive Compulsive Disorder|Streptococcal Infection|Tic Disorder,Phenoxymethylpenicillin,CC1(C(N2C(S1)C(C2=O)NC(=O)COC3=CC=CC=C3)C(=O)O)C,PHASE2,nervous_system_disease
4125,Mental Disorder Diagnosed in Childhood|Obsessive Compulsive Disorder|Streptococcal Infection|Tic Disorder,Penicillin,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C,PHASE2,nervous_system_disease
4126,Migraine Disorders,Eletriptan,CN1CCCC1CC2=CNC3=C2C=C(C=C3)CCS(=O)(=O)C4=CC=CC=C4,PHASE2,nervous_system_disease
4127,Prader-Willi Syndrome,Diazoxide,CC1=NS(=O)(=O)C2=C(N1)C=CC(=C2)Cl,PHASE2,nervous_system_disease
4128,Traumatic Brain Injury|Computed Tomography|Procedural Sedation,Trichloroacetaldehyde,C(=O)C(Cl)(Cl)Cl,PHASE2,nervous_system_disease
4129,Sleep Initiation and Maintenance Disorders,Doxepin,CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31,PHASE2,nervous_system_disease
4130,Hyperalgesia|Allodynia,Fenobam,CN1CC(=O)NC1=NC(=O)NC2=CC(=CC=C2)Cl,PHASE1,nervous_system_disease
4131,Sleep Initiation and Maintenance Disorders|Pain,Cyclobenzaprine,CN(C)CCC=C1C2=CC=CC=C2C=CC3=CC=CC=C31,PHASE2,nervous_system_disease
4132,Dementia of Alzheimer's Type,Solifenacin,C1CN2CCC1C(C2)OC(=O)N3CCC4=CC=CC=C4C3C5=CC=CC=C5,PHASE2,nervous_system_disease
4133,CDK Gene Mutation|Metastatic Malignant Neoplasm in the Brain|Metastatic Malignant Solid Neoplasm|NTRK Family Gene Mutation|PI3K Gene Mutation|ROS1 Gene Mutation|KRAS G12C Mutation,Adagrasib,CN1CCCC1COC2=NC3=C(CCN(C3)C4=CC=CC5=C4C(=CC=C5)Cl)C(=N2)N6CCN(C(C6)CC#N)C(=O)C(=C)F,PHASE2,nervous_system_disease
4134,Adult Solid Neoplasm|Childhood Solid Neoplasm|Recurrent Childhood Central Nervous System Neoplasm|Recurrent Ewing Sarcoma/Peripheral Primitive Neuroectodermal Tumor|Recurrent Malignant Solid Neoplasm|Refractory Central Nervous System Neoplasm,Talazoparib,CN1C(=NC=N1)C2C(NC3=CC(=CC4=C3C2=NNC4=O)F)C5=CC=C(C=C5)F,PHASE1|PHASE2,nervous_system_disease
4135,Multiple Sclerosis,Vancomycin,CC1C(C(CC(O1)OC2C(C(C(OC2OC3=C4C=C5C=C3OC6=C(C=C(C=C6)C(C(C(=O)NC(C(=O)NC5C(=O)NC7C8=CC(=C(C=C8)O)C9=C(C=C(C=C9O)O)C(NC(=O)C(C(C1=CC(=C(O4)C=C1)Cl)O)NC7=O)C(=O)O)CC(=O)N)NC(=O)C(CC(C)C)NC)O)Cl)CO)O)O)(C)N)O,PHASE1,nervous_system_disease
4136,Alzheimer's Disease,Flutemetamol,CNC1=C(C=C(C=C1)C2=NC3=C(S2)C=C(C=C3)O)F,PHASE2,nervous_system_disease
4137,Chorioamnionitis|Puerperal Endometritis|Neonatal Early Onset Sepsis|Neonatal Meningitis|Neonatal Pneumonia,Ampicillin,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C,PHASE2|PHASE3,nervous_system_disease
4138,Migraine,Zavegepant,CC1=CC(=CC2=C1NN=C2)CC(C(=O)N3CCN(CC3)C4CCN(CC4)C)NC(=O)N5CCC(CC5)C6=CC7=CC=CC=C7NC6=O,PHASE2|PHASE3,nervous_system_disease
4139,Movement Disorders|Parkinson Disease,Eliprodil,C1CN(CCC1CC2=CC=C(C=C2)F)CC(C3=CC=C(C=C3)Cl)O,PHASE2,nervous_system_disease
4140,Alzheimer's Disease,Equol,C1C(COC2=C1C=CC(=C2)O)C3=CC=C(C=C3)O,PHASE1,nervous_system_disease
4141,"Toxoplasmosis, Cerebral|HIV Infections",Sulfadiazine,C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N,PHASE2,nervous_system_disease
4142,"Toxoplasmosis, Cerebral|HIV Infections",Atovaquone,C1CC(CCC1C2=CC=C(C=C2)Cl)C3=C(C4=CC=CC=C4C(=O)C3=O)O,PHASE2,nervous_system_disease
4143,Diabetes Mellitus|Iron Metabolism Disorders|Gastroduodenal Ulcer|Optic Atrophy|Sensorineural Hearing Loss|Platelet Dysfunction,Sitagliptin,C1CN2C(=NN=C2C(F)(F)F)CN1C(=O)CC(CC3=CC(=C(C=C3F)F)F)N,PHASE2|PHASE3,nervous_system_disease
4144,Fragile X Syndrome,Ergoloid,CCC(C)C1C(=O)N2CCCC2C3(N1C(=O)C(O3)(C(C)C)NC(=O)C4CC5C(CC6=CNC7=CC=CC5=C67)N(C4)C)O.CC(C)CC1C(=O)N2CCCC2C3(N1C(=O)C(O3)(C(C)C)NC(=O)C4CC5C(CC6=CNC7=CC=CC5=C67)N(C4)C)O.CC(C)C1C(=O)N2CCCC2C3(N1C(=O)C(O3)(C(C)C)NC(=O)C4CC5C(CC6=CNC7=CC=CC5=C67)N(C4)C)O.CC(C)C1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CC6C(CC7=CNC8=CC=CC6=C78)N(C5)C,PHASE2,nervous_system_disease
4145,Bipolar Disorder,Cariprazine,CN(C)C(=O)NC1CCC(CC1)CCN2CCN(CC2)C3=C(C(=CC=C3)Cl)Cl,PHASE2,nervous_system_disease
4146,Diffuse Intrinsic Pontine Glioma|High-grade Glioma,Crizotinib,CC(C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CCNCC4)N,PHASE1,nervous_system_disease
4147,Prader-Willi Syndrome,Setmelanotide,CC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)N1)NC(=O)C(CCCN=C(N)N)NC(=O)C)C(=O)N)CC2=CNC3=CC=CC=C32)CCCN=C(N)N)CC4=CC=CC=C4)CC5=CN=CN5,PHASE2,nervous_system_disease
4148,Brain Tumor|Astrocytoma|Astroglioma|Glioblastoma|Gliosarcoma,Zotiraciclib,CN1CC=CCCOC2=CC=CC(=C2)C3=NC(=NC=C3)NC4=CC=CC(=C4)C1,PHASE1|PHASE2,nervous_system_disease
4149,Fibromyalgia|Chronic Fatigue Syndrome|Multiple Sclerosis|Healthy,Oxyquinoline,C1=CC2=C(C(=C1)O)N=CC=C2,PHASE1,nervous_system_disease
4150,Episodic Migraine,Quinidine,COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O,PHASE2,nervous_system_disease
4151,Malignant Melanoma|Metastases,Buparlisib,C1COCCN1C2=NC(=NC(=C2)C3=CN=C(C=C3C(F)(F)F)N)N4CCOCC4,PHASE2,nervous_system_disease
4152,"Multiple Sclerosis (MS)|Multiple Sclerosis, Relapsing-Remitting|Multiple Sclerosis, Primary Progressive|Multiple Sclerosis, Chronic Progressive|Multiple Sclerosis Relapse|Multiple Sclerosis Brain Lesion|Multiple Sclerosis Benign",Clemastine,CC(C1=CC=CC=C1)(C2=CC=C(C=C2)Cl)OCCC3CCCN3C,PHASE1|PHASE2,nervous_system_disease
4153,Tourette's Syndrome,Tetrabenazine,CC(C)CC1CN2CCC3=CC(=C(C=C3C2CC1=O)OC)OC,PHASE2,nervous_system_disease
4154,Delayed Onset Muscle Soreness,Loxoprofen,CC(C1=CC=C(C=C1)CC2CCCC2=O)C(=O)O,PHASE2,nervous_system_disease
4155,Anatomic Stage I Breast Cancer AJCC v8|Anatomic Stage IA Breast Cancer AJCC v8|Anatomic Stage IB Breast Cancer AJCC v8|Anatomic Stage II Breast Cancer AJCC v8|Anatomic Stage IIA Breast Cancer AJCC v8|Anatomic Stage IIB Breast Cancer AJCC v8|Anatomic Stage III Breast Cancer AJCC v8|Anatomic Stage IIIA Breast Cancer AJCC v8|Anatomic Stage IIIB Breast Cancer AJCC v8|Anatomic Stage IIIC Breast Cancer AJCC v8|Invasive Breast Carcinoma|Prognostic Stage I Breast Cancer AJCC v8|Prognostic Stage IA Breast Cancer AJCC v8|Prognostic Stage IB Breast Cancer AJCC v8|Prognostic Stage II Breast Cancer AJCC v8|Prognostic Stage IIA Breast Cancer AJCC v8|Prognostic Stage IIB Breast Cancer AJCC v8|Prognostic Stage III Breast Cancer AJCC v8|Prognostic Stage IIIA Breast Cancer AJCC v8|Prognostic Stage IIIB Breast Cancer AJCC v8|Prognostic Stage IIIC Breast Cancer AJCC v8,Docetaxel,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,PHASE2,nervous_system_disease
4156,Cushing Disease,Seliciclib,CCC(CO)NC1=NC(=C2C(=N1)N(C=N2)C(C)C)NCC3=CC=CC=C3,PHASE2,nervous_system_disease
4157,"Duchenne Muscular Dystrophy|Cardiomyopathy, Dilated",Bisoprolol,CC(C)NCC(COC1=CC=C(C=C1)COCCOC(C)C)O,PHASE2|PHASE3,nervous_system_disease
4158,"Sleep Apnea, Obstructive",Tiagabine,CC1=C(SC=C1)C(=CCCN2CCCC(C2)C(=O)O)C3=C(C=CS3)C,PHASE2,nervous_system_disease
4159,Asymptomatic Amyloid-positive,Atabecestat,CC1(C=CSC(=N1)N)C2=C(C=CC(=C2)NC(=O)C3=NC=C(C=C3)C#N)F,PHASE2|PHASE3,nervous_system_disease
4160,Shoulder Pain|Post-operative Pain,Parecoxib,CCC(=O)NS(=O)(=O)C1=CC=C(C=C1)C2=C(ON=C2C3=CC=CC=C3)C,PHASE2,nervous_system_disease
4161,Congenital Muscular Dystrophy,Omigapil,CN(CC#C)CC1=CC2=CC=CC=C2OC3=CC=CC=C31,PHASE1,nervous_system_disease
4162,"Von-Hippel Lindau|Kidney Disease, Chronic",Perflutren,C(C(F)(F)F)(C(F)(F)F)(F)F,PHASE2,nervous_system_disease
4163,Spinal Cord Injury,Mometasone,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CCl)O)C)O)Cl)C,PHASE1,nervous_system_disease
4164,Correction of Cancer-related Coagulopathy With Novel Oral Anticoagulant (Edoxaban),Edoxaban,CN1CCC2=C(C1)SC(=N2)C(=O)NC3CC(CCC3NC(=O)C(=O)NC4=NC=C(C=C4)Cl)C(=O)N(C)C,PHASE2|PHASE3,nervous_system_disease
4165,Pain|Chronic Disease,Tropisetron,CN1C2CCC1CC(C2)OC(=O)C3=CNC4=CC=CC=C43,PHASE2,nervous_system_disease
4166,Parkinson's Disease,Varenicline,C1C2CNCC1C3=CC4=NC=CN=C4C=C23,PHASE2,nervous_system_disease
4167,Peripheral Nerve Injuries|Pain,Rufinamide,C1=CC(=C(C(=C1)F)CN2C=C(N=N2)C(=O)N)F,PHASE2,nervous_system_disease
